Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code
23682,5852,9/16/2013 18:25,Embarcadero at Sansome,60,9/16/2013 20:03,Davis at Jackson,42,310,Customer,
23683,523,9/16/2013 18:25,Steuart at Market,74,9/16/2013 18:34,Market at 4th,76,367,Subscriber,94117
23684,3300,9/16/2013 18:27,Market at Sansome,77,9/16/2013 19:22,Harry Bridges Plaza (Ferry Building),50,492,Customer,94109
23687,204,9/16/2013 18:28,2nd at Folsom,62,9/16/2013 18:31,Market at Sansome,77,452,Subscriber,94607
23688,504,9/16/2013 18:28,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 18:37,Civic Center BART (7th at Market),72,535,Subscriber,94102
23691,322,9/16/2013 18:29,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 18:34,2nd at Townsend,61,482,Subscriber,94107
23692,405,9/16/2013 18:29,2nd at Townsend,61,9/16/2013 18:36,Market at Sansome,77,447,Subscriber,94611
23693,587,9/16/2013 18:30,Embarcadero at Sansome,60,9/16/2013 18:39,Steuart at Market,74,338,Subscriber,94116
23694,414,9/16/2013 18:30,Spear at Folsom,49,9/16/2013 18:37,San Francisco Caltrain 2 (330 Townsend),69,319,Subscriber,94105
23695,430,9/16/2013 18:30,2nd at Townsend,61,9/16/2013 18:37,Harry Bridges Plaza (Ferry Building),50,519,Subscriber,94107
23696,321,9/16/2013 18:31,Davis at Jackson,42,9/16/2013 18:36,Temporary Transbay Terminal (Howard at Beale),55,375,Subscriber,94105
23697,271,9/16/2013 18:32,2nd at Townsend,61,9/16/2013 18:36,2nd at Folsom,62,512,Subscriber,94105
23698,294,9/16/2013 18:33,Embarcadero at Vallejo,48,9/16/2013 18:38,Steuart at Market,74,430,Subscriber,94131
23699,740,9/16/2013 18:34,Market at 4th,76,9/16/2013 18:46,San Francisco Caltrain (Townsend at 4th),70,380,Subscriber,94102
23701,381,9/16/2013 18:36,2nd at Townsend,61,9/16/2013 18:42,Market at Sansome,77,552,Subscriber,94708
23702,1323,9/16/2013 18:37,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 18:59,Mechanics Plaza (Market at Battery),75,354,Subscriber,94804
23709,1102,9/16/2013 18:40,Mechanics Plaza (Market at Battery),75,9/16/2013 18:59,Market at 10th,67,327,Customer,
23711,473,9/16/2013 18:41,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 18:49,San Francisco Caltrain (Townsend at 4th),70,501,Subscriber,94403
23712,623,9/16/2013 18:41,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 18:51,Spear at Folsom,49,321,Subscriber,94105
23713,368,9/16/2013 18:41,2nd at Townsend,61,9/16/2013 18:47,Spear at Folsom,49,339,Subscriber,94105
23715,298,9/16/2013 18:43,Davis at Jackson,42,9/16/2013 18:48,Grant Avenue at Columbus Avenue,73,622,Customer,
23716,642,9/16/2013 18:44,Market at 10th,67,9/16/2013 18:54,Howard at 2nd,63,520,Subscriber,94105
23718,816,9/16/2013 18:44,5th at Howard,57,9/16/2013 18:58,Grant Avenue at Columbus Avenue,73,608,Subscriber,94133
23720,166,9/16/2013 18:47,2nd at Folsom,62,9/16/2013 18:50,Market at Sansome,77,378,Subscriber,94118
23721,717,9/16/2013 18:46,Rengstorff Avenue / California Street,33,9/16/2013 18:58,Mountain View City Hall,27,140,Subscriber,94086
23722,366,9/16/2013 18:48,Embarcadero at Vallejo,48,9/16/2013 18:54,Spear at Folsom,49,317,Subscriber,94105
23723,289,9/16/2013 18:43,Powell Street BART,39,9/16/2013 18:48,Market at Sansome,77,499,Subscriber,94601
23724,846,9/16/2013 18:49,Clay at Battery,41,9/16/2013 19:03,San Francisco Caltrain (Townsend at 4th),70,468,Subscriber,94107
23725,304,9/16/2013 18:49,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 18:54,2nd at South Park,64,277,Subscriber,94107
23726,650,9/16/2013 18:49,Embarcadero at Vallejo,48,9/16/2013 19:00,2nd at South Park,64,473,Subscriber,94602
23727,577,9/16/2013 18:50,Embarcadero at Folsom,51,9/16/2013 18:59,Embarcadero at Sansome,60,410,Subscriber,94133
23728,644,9/16/2013 18:50,Clay at Battery,41,9/16/2013 19:01,Civic Center BART (7th at Market),72,489,Subscriber,94612
23729,412,9/16/2013 18:51,2nd at Folsom,62,9/16/2013 18:58,San Francisco Caltrain (Townsend at 4th),70,512,Subscriber,94107
23730,404,9/16/2013 18:51,Post at Kearney,47,9/16/2013 18:58,Yerba Buena Center of the Arts (3rd @ Howard),68,328,Subscriber,94024
23731,716,9/16/2013 18:52,Embarcadero at Bryant,54,9/16/2013 19:04,Beale at Market,56,382,Subscriber,94608
23732,499,9/16/2013 18:52,Harry Bridges Plaza (Ferry Building),50,9/16/2013 19:01,Embarcadero at Bryant,54,363,Subscriber,94105
23733,598,9/16/2013 18:54,Embarcadero at Sansome,60,9/16/2013 19:04,Temporary Transbay Terminal (Howard at Beale),55,529,Subscriber,94608
23734,632,9/16/2013 18:56,5th at Howard,57,9/16/2013 19:06,South Van Ness at Market,66,548,Subscriber,94103
23735,387,9/16/2013 19:00,Steuart at Market,74,9/16/2013 19:07,Embarcadero at Bryant,54,562,Subscriber,94107
23736,860,9/16/2013 19:00,Harry Bridges Plaza (Ferry Building),50,9/16/2013 19:14,Embarcadero at Sansome,60,437,Customer,94015
23737,650,9/16/2013 19:00,Market at Sansome,77,9/16/2013 19:11,Grant Avenue at Columbus Avenue,73,552,Subscriber,94104
23738,840,9/16/2013 19:00,Harry Bridges Plaza (Ferry Building),50,9/16/2013 19:14,Embarcadero at Sansome,60,345,Customer,94015
23739,591,9/16/2013 19:01,Mechanics Plaza (Market at Battery),75,9/16/2013 19:11,Grant Avenue at Columbus Avenue,73,265,Subscriber,94133
23741,1286,9/16/2013 19:02,Embarcadero at Vallejo,48,9/16/2013 19:24,South Van Ness at Market,66,555,Subscriber,94117
23742,633,9/16/2013 19:03,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 19:14,2nd at South Park,64,512,Subscriber,94105
23744,557,9/16/2013 19:06,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 19:15,Embarcadero at Sansome,60,436,Subscriber,94105
23745,1004,9/16/2013 19:08,Embarcadero at Vallejo,48,9/16/2013 19:25,Townsend at 7th,65,408,Subscriber,94107
23746,1038,9/16/2013 19:08,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 19:26,South Van Ness at Market,66,266,Customer,
23751,254,9/16/2013 19:12,Market at Sansome,77,9/16/2013 19:16,Yerba Buena Center of the Arts (3rd @ Howard),68,499,Subscriber,94107
23752,795,9/16/2013 19:13,Market at Sansome,77,9/16/2013 19:26,2nd at South Park,64,452,Subscriber,94107
23755,425,9/16/2013 19:16,Howard at 2nd,63,9/16/2013 19:23,Clay at Battery,41,520,Subscriber,94107
23756,1135,9/16/2013 19:17,2nd at Townsend,61,9/16/2013 19:36,Embarcadero at Sansome,60,600,Customer,94107
23758,269,9/16/2013 19:18,Santa Clara at Almaden,4,9/16/2013 19:22,San Jose Diridon Caltrain Station,2,88,Subscriber,95109
23759,1793,9/16/2013 19:19,Davis at Jackson,42,9/16/2013 19:49,Civic Center BART (7th at Market),72,540,Customer,94044
23761,901,9/16/2013 19:21,2nd at Townsend,61,9/16/2013 19:36,Embarcadero at Sansome,60,632,Customer,95008
23762,197,9/16/2013 19:23,Mechanics Plaza (Market at Battery),75,9/16/2013 19:27,Harry Bridges Plaza (Ferry Building),50,607,Customer,94920
23763,424,9/16/2013 19:24,Paseo de San Antonio,7,9/16/2013 19:31,San Jose Diridon Caltrain Station,2,30,Customer,94025
23765,1487,9/16/2013 19:24,Clay at Battery,41,9/16/2013 19:49,Temporary Transbay Terminal (Howard at Beale),55,486,Subscriber,94105
23766,633,9/16/2013 19:26,Howard at 2nd,63,9/16/2013 19:36,San Francisco Caltrain (Townsend at 4th),70,283,Subscriber,94158
23767,1888,9/16/2013 19:26,Market at 4th,76,9/16/2013 19:58,Embarcadero at Sansome,60,395,Customer,
23768,279,9/16/2013 19:27,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 19:32,Townsend at 7th,65,380,Subscriber,94103
23770,611,9/16/2013 19:29,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 19:39,Temporary Transbay Terminal (Howard at Beale),55,524,Subscriber,94105
23771,686,9/16/2013 19:29,Embarcadero at Folsom,51,9/16/2013 19:41,San Francisco Caltrain (Townsend at 4th),70,592,Customer,94107
23772,514,9/16/2013 19:30,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 19:39,Howard at 2nd,63,506,Subscriber,94105
23773,730,9/16/2013 19:31,Embarcadero at Sansome,60,9/16/2013 19:43,Steuart at Market,74,567,Subscriber,94114
23775,1480,9/16/2013 19:32,Clay at Battery,41,9/16/2013 19:56,San Francisco City Hall,58,267,Subscriber,94102
23776,264,9/16/2013 19:32,Davis at Jackson,42,9/16/2013 19:36,Mechanics Plaza (Market at Battery),75,509,Subscriber,94110
23777,3252,9/16/2013 19:32,Grant Avenue at Columbus Avenue,73,9/16/2013 20:27,Grant Avenue at Columbus Avenue,73,608,Customer,78240
23778,3225,9/16/2013 19:32,Grant Avenue at Columbus Avenue,73,9/16/2013 20:26,Grant Avenue at Columbus Avenue,73,622,Customer,78240
23779,354,9/16/2013 19:33,Embarcadero at Vallejo,48,9/16/2013 19:39,Steuart at Market,74,577,Subscriber,94114
23780,347,9/16/2013 19:33,SJSU 4th at San Carlos,12,9/16/2013 19:39,St James Park,13,89,Subscriber,94116
23782,266,9/16/2013 19:34,Clay at Battery,41,9/16/2013 19:38,Harry Bridges Plaza (Ferry Building),50,569,Subscriber,94107
23783,665,9/16/2013 19:35,Post at Kearney,47,9/16/2013 19:46,Golden Gate at Polk,59,282,Subscriber,94109
23786,1176,9/16/2013 19:35,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 19:54,Davis at Jackson,42,551,Subscriber,94107
23787,1104,9/16/2013 19:36,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 19:54,Davis at Jackson,42,466,Subscriber,94107
23788,1080,9/16/2013 19:36,Embarcadero at Sansome,60,9/16/2013 19:54,Golden Gate at Polk,59,436,Subscriber,94102
23789,720,9/16/2013 19:36,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 19:48,Washington at Kearney,46,534,Subscriber,94108
23790,717,9/16/2013 19:36,San Jose Diridon Caltrain Station,2,9/16/2013 19:48,Japantown,9,237,Subscriber,95112
23791,624,9/16/2013 19:37,Harry Bridges Plaza (Ferry Building),50,9/16/2013 19:47,San Francisco Caltrain 2 (330 Townsend),69,624,Subscriber,94538
23792,493,9/16/2013 19:37,Market at Sansome,77,9/16/2013 19:45,2nd at Townsend,61,447,Subscriber,94107
23795,1428,9/16/2013 19:40,Clay at Battery,41,9/16/2013 20:04,2nd at Townsend,61,326,Customer,95129
23796,215,9/16/2013 19:40,2nd at Folsom,62,9/16/2013 19:44,2nd at Townsend,61,485,Subscriber,94107
23799,858,9/16/2013 19:42,5th at Howard,57,9/16/2013 19:56,Embarcadero at Sansome,60,594,Subscriber,94108
23800,1507,9/16/2013 19:42,Embarcadero at Sansome,60,9/16/2013 20:07,Townsend at 7th,65,320,Customer,92057
23801,410,9/16/2013 19:42,Harry Bridges Plaza (Ferry Building),50,9/16/2013 19:49,2nd at Townsend,61,569,Subscriber,94107
23802,1509,9/16/2013 19:42,Embarcadero at Sansome,60,9/16/2013 20:07,Townsend at 7th,65,410,Customer,92057
23805,324,9/16/2013 19:45,Grant Avenue at Columbus Avenue,73,9/16/2013 19:50,Clay at Battery,41,538,Customer,
23809,606,9/16/2013 19:46,Market at 4th,76,9/16/2013 19:56,Embarcadero at Folsom,51,605,Subscriber,94105
23811,582,9/16/2013 19:50,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 19:59,Grant Avenue at Columbus Avenue,73,375,Subscriber,94105
23813,646,9/16/2013 19:52,Market at 4th,76,9/16/2013 20:03,Davis at Jackson,42,292,Customer,94111
23815,247,9/16/2013 19:53,San Jose City Hall,10,9/16/2013 19:57,San Jose City Hall,10,642,Subscriber,95138
23816,1317,9/16/2013 19:54,2nd at Townsend,61,9/16/2013 20:16,Washington at Kearney,46,356,Subscriber,94111
23817,1276,9/16/2013 19:55,2nd at Townsend,61,9/16/2013 20:16,Washington at Kearney,46,485,Subscriber,94111
23818,1308,9/16/2013 19:41,Powell Street BART,39,9/16/2013 20:03,Davis at Jackson,42,309,Subscriber,94111
23824,1390,9/16/2013 20:04,Steuart at Market,74,9/16/2013 20:27,Market at 10th,67,427,Subscriber,94115
23825,598,9/16/2013 20:06,Market at 10th,67,9/16/2013 20:16,Market at Sansome,77,588,Customer,60657
23826,416,9/16/2013 20:05,Market at Sansome,77,9/16/2013 20:12,5th at Howard,57,575,Subscriber,94105
23827,1139,9/16/2013 20:08,Steuart at Market,74,9/16/2013 20:27,Market at 10th,67,430,Customer,94117
23828,766,9/16/2013 20:19,Market at Sansome,77,9/16/2013 20:32,Market at 10th,67,378,Customer,90027
23829,322,9/16/2013 20:21,Townsend at 7th,65,9/16/2013 20:26,Civic Center BART (7th at Market),72,320,Subscriber,94707
23830,2498,9/16/2013 20:21,Embarcadero at Sansome,60,9/16/2013 21:03,Powell at Post (Union Square),71,395,Customer,
23831,745,9/16/2013 20:22,Grant Avenue at Columbus Avenue,73,9/16/2013 20:35,Temporary Transbay Terminal (Howard at Beale),55,442,Subscriber,94105
23832,284,9/16/2013 20:25,Post at Kearney,47,9/16/2013 20:30,Yerba Buena Center of the Arts (3rd @ Howard),68,568,Subscriber,94610
23833,166,9/16/2013 20:26,Embarcadero at Folsom,51,9/16/2013 20:29,Temporary Transbay Terminal (Howard at Beale),55,605,Customer,80204
23834,1079,9/16/2013 20:27,University and Emerson,35,9/16/2013 20:45,Park at Olive,38,144,Customer,94306
23835,501,9/16/2013 20:29,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 20:38,San Francisco Caltrain 2 (330 Townsend),69,291,Customer,94041
23837,559,9/16/2013 20:33,Powell at Post (Union Square),71,9/16/2013 20:43,2nd at Folsom,62,285,Subscriber,94107
23838,487,9/16/2013 20:35,Civic Center BART (7th at Market),72,9/16/2013 20:43,Post at Kearney,47,540,Subscriber,94102
23841,670,9/16/2013 20:36,Market at 4th,76,9/16/2013 20:47,Embarcadero at Sansome,60,617,Subscriber,94111
23845,1113,9/16/2013 20:45,Davis at Jackson,42,9/16/2013 21:03,San Francisco Caltrain 2 (330 Townsend),69,551,Subscriber,94107
23846,1044,9/16/2013 20:45,Davis at Jackson,42,9/16/2013 21:02,San Francisco Caltrain 2 (330 Townsend),69,466,Subscriber,94107
23849,696,9/16/2013 20:48,Civic Center BART (7th at Market),72,9/16/2013 21:00,Embarcadero at Folsom,51,361,Subscriber,94105
23850,4598,9/16/2013 20:54,Embarcadero at Bryant,54,9/16/2013 22:10,Embarcadero at Bryant,54,628,Customer,96146
23851,512,9/16/2013 20:55,2nd at Townsend,61,9/16/2013 21:03,Steuart at Market,74,576,Customer,6851
23855,307,9/16/2013 20:58,2nd at Folsom,62,9/16/2013 21:03,Embarcadero at Bryant,54,521,Subscriber,94105
23856,312,9/16/2013 21:01,Market at Sansome,77,9/16/2013 21:06,Washington at Kearney,46,394,Subscriber,94133
23857,338,9/16/2013 21:06,St James Park,13,9/16/2013 21:12,San Jose Civic Center,3,143,Subscriber,94116
23858,495,9/16/2013 21:08,San Jose Diridon Caltrain Station,2,9/16/2013 21:16,San Salvador at 1st,8,706,Subscriber,95126
23859,849,9/16/2013 21:08,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 21:22,Commercial at Montgomery,45,393,Subscriber,95109
23862,671,9/16/2013 21:09,Howard at 2nd,63,9/16/2013 21:20,San Francisco Caltrain (Townsend at 4th),70,616,Subscriber,94107
23863,8040,9/16/2013 21:09,5th at Howard,57,9/16/2013 23:23,5th at Howard,57,623,Customer,
23864,8035,9/16/2013 21:09,5th at Howard,57,9/16/2013 23:23,5th at Howard,57,478,Customer,
23870,629,9/16/2013 21:16,Harry Bridges Plaza (Ferry Building),50,9/16/2013 21:26,Embarcadero at Sansome,60,271,Subscriber,94105
23871,533,9/16/2013 21:17,Market at 4th,76,9/16/2013 21:26,Grant Avenue at Columbus Avenue,73,635,Customer,92115
23872,3452,9/16/2013 21:23,University and Emerson,35,9/16/2013 22:20,University and Emerson,35,627,Customer,95051
23873,3325,9/16/2013 21:25,University and Emerson,35,9/16/2013 22:20,University and Emerson,35,18,Customer,
23876,501,9/16/2013 21:28,Embarcadero at Folsom,51,9/16/2013 21:36,Steuart at Market,74,361,Subscriber,94105
23881,789,9/16/2013 21:40,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 21:54,5th at Howard,57,272,Customer,11373
23882,166,9/16/2013 21:45,Post at Kearney,47,9/16/2013 21:48,Washington at Kearney,46,540,Subscriber,94133
23883,1415,9/16/2013 21:46,Clay at Battery,41,9/16/2013 22:09,Embarcadero at Sansome,60,358,Customer,
23884,728,9/16/2013 21:49,Market at 4th,76,9/16/2013 22:01,Townsend at 7th,65,415,Subscriber,94107
23887,505,9/16/2013 21:59,San Salvador at 1st,8,9/16/2013 22:07,San Jose Diridon Caltrain Station,2,706,Subscriber,95126
23888,967,9/16/2013 22:02,Embarcadero at Sansome,60,9/16/2013 22:19,Howard at 2nd,63,271,Subscriber,94105
23889,17460,9/16/2013 22:03,Harry Bridges Plaza (Ferry Building),50,9/17/2013 2:54,Market at 10th,67,610,Customer,94015
23890,17156,9/16/2013 22:06,Harry Bridges Plaza (Ferry Building),50,9/17/2013 2:52,Market at 10th,67,599,Customer,94015
23891,1315,9/16/2013 22:07,5th at Howard,57,9/16/2013 22:29,Yerba Buena Center of the Arts (3rd @ Howard),68,272,Customer,11373
23892,402,9/16/2013 22:11,Embarcadero at Sansome,60,9/16/2013 22:18,Clay at Battery,41,331,Customer,
23893,646,9/16/2013 22:17,Market at 10th,67,9/16/2013 22:27,Washington at Kearney,46,351,Subscriber,94133
23894,502,9/16/2013 22:18,San Salvador at 1st,8,9/16/2013 22:26,San Jose Diridon Caltrain Station,2,106,Subscriber,94112
23895,16097,9/16/2013 22:24,Harry Bridges Plaza (Ferry Building),50,9/17/2013 2:53,Market at 10th,67,422,Customer,
23896,690,9/16/2013 22:26,Embarcadero at Vallejo,48,9/16/2013 22:38,San Francisco Caltrain (Townsend at 4th),70,552,Customer,94041
23897,478,9/16/2013 22:28,Howard at 2nd,63,9/16/2013 22:36,Spear at Folsom,49,271,Subscriber,94105
23901,1252,9/16/2013 22:37,Embarcadero at Sansome,60,9/16/2013 22:58,Davis at Jackson,42,358,Customer,94549
23902,1250,9/16/2013 22:37,Embarcadero at Sansome,60,9/16/2013 22:58,Davis at Jackson,42,341,Customer,94549
23904,1661,9/16/2013 22:40,Embarcadero at Vallejo,48,9/16/2013 23:08,San Francisco Caltrain (Townsend at 4th),70,633,Customer,94081
23905,985,9/16/2013 22:41,Embarcadero at Sansome,60,9/16/2013 22:58,Embarcadero at Vallejo,48,345,Customer,94107
23906,755,9/16/2013 22:43,Embarcadero at Sansome,60,9/16/2013 22:56,Embarcadero at Vallejo,48,617,Customer,95008
23908,468,9/16/2013 22:58,South Van Ness at Market,66,9/16/2013 23:06,Market at 4th,76,270,Customer,60657
23910,617,9/16/2013 23:02,Clay at Battery,41,9/16/2013 23:13,Civic Center BART (7th at Market),72,481,Customer,98101
23912,330,9/16/2013 23:03,2nd at Townsend,61,9/16/2013 23:09,Townsend at 7th,65,447,Subscriber,94107
23913,247,9/16/2013 23:04,Post at Kearney,47,9/16/2013 23:09,Washington at Kearney,46,553,Subscriber,94111
23915,386,9/16/2013 23:09,2nd at Folsom,62,9/16/2013 23:16,2nd at Townsend,61,285,Customer,11373
23916,195,9/16/2013 23:16,5th at Howard,57,9/16/2013 23:19,Yerba Buena Center of the Arts (3rd @ Howard),68,546,Subscriber,94119
23917,618,9/16/2013 23:16,San Jose Diridon Caltrain Station,2,9/16/2013 23:26,San Jose City Hall,10,686,Subscriber,95112
23918,460,9/16/2013 23:19,Civic Center BART (7th at Market),72,9/16/2013 23:27,Beale at Market,56,535,Customer,98101
23919,308,9/16/2013 23:58,Townsend at 7th,65,9/17/2013 0:03,San Francisco Caltrain (Townsend at 4th),70,585,Subscriber,94107
23920,387,9/17/2013 0:00,Powell at Post (Union Square),71,9/17/2013 0:06,Clay at Battery,41,480,Customer,
23923,803,9/17/2013 0:16,Davis at Jackson,42,9/17/2013 0:29,2nd at Townsend,61,341,Customer,94549
23924,776,9/17/2013 0:16,Davis at Jackson,42,9/17/2013 0:29,2nd at Townsend,61,309,Customer,94549
23925,462,9/17/2013 0:29,Clay at Battery,41,9/17/2013 0:37,Market at Sansome,77,352,Subscriber,94102
23926,112,9/17/2013 4:38,Howard at 2nd,63,9/17/2013 4:40,Market at Sansome,77,506,Subscriber,94105
23927,307,9/17/2013 5:34,Santa Clara at Almaden,4,9/17/2013 5:39,San Jose Diridon Caltrain Station,2,638,Subscriber,95110
23928,421,9/17/2013 5:36,Spear at Folsom,49,9/17/2013 5:43,Market at Sansome,77,398,Subscriber,94105
23929,319,9/17/2013 6:04,San Francisco Caltrain 2 (330 Townsend),69,9/17/2013 6:09,Townsend at 7th,65,441,Subscriber,94402
23930,343,9/17/2013 6:09,Embarcadero at Bryant,54,9/17/2013 6:15,Howard at 2nd,63,432,Subscriber,94105
23932,265,9/17/2013 6:19,Mechanics Plaza (Market at Battery),75,9/17/2013 6:23,Market at 4th,76,354,Subscriber,94952
23933,593,9/17/2013 6:20,Powell at Post (Union Square),71,9/17/2013 6:30,San Francisco Caltrain (Townsend at 4th),70,458,Subscriber,94109
23934,578,9/17/2013 6:21,San Francisco Caltrain 2 (330 Townsend),69,9/17/2013 6:31,Market at Sansome,77,472,Subscriber,94107
23935,445,9/17/2013 6:25,2nd at Townsend,61,9/17/2013 6:33,Post at Kearney,47,397,Subscriber,94107
23936,197,9/17/2013 6:31,Clay at Battery,41,9/17/2013 6:34,Mechanics Plaza (Market at Battery),75,520,Subscriber,94115
23937,689,9/17/2013 6:32,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 6:44,Harry Bridges Plaza (Ferry Building),50,552,Subscriber,94070
23938,845,9/17/2013 6:35,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 6:49,Golden Gate at Polk,59,614,Subscriber,94010
23939,704,9/17/2013 6:35,Embarcadero at Sansome,60,9/17/2013 6:47,San Francisco Caltrain (Townsend at 4th),70,632,Subscriber,94111
23940,539,9/17/2013 6:37,Spear at Folsom,49,9/17/2013 6:46,San Francisco Caltrain (Townsend at 4th),70,630,Subscriber,94105
23941,631,9/17/2013 6:40,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 6:51,Howard at 2nd,63,625,Subscriber,94404
23942,541,9/17/2013 6:41,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 6:50,Spear at Folsom,49,592,Subscriber,94404
23943,947,9/17/2013 6:41,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 6:57,Embarcadero at Vallejo,48,458,Subscriber,95110
23944,1001,9/17/2013 6:43,Grant Avenue at Columbus Avenue,73,9/17/2013 6:59,San Francisco Caltrain 2 (330 Townsend),69,608,Subscriber,94133
23945,340,9/17/2013 6:43,Temporary Transbay Terminal (Howard at Beale),55,9/17/2013 6:48,2nd at Townsend,61,417,Subscriber,94610
23946,1142,9/17/2013 6:44,Davis at Jackson,42,9/17/2013 7:03,Davis at Jackson,42,518,Subscriber,94111
23947,759,9/17/2013 6:45,Davis at Jackson,42,9/17/2013 6:58,San Francisco Caltrain (Townsend at 4th),70,358,Subscriber,94111
23948,593,9/17/2013 6:46,2nd at Townsend,61,9/17/2013 6:56,Beale at Market,56,341,Subscriber,94107
23949,917,9/17/2013 6:50,Townsend at 7th,65,9/17/2013 7:05,Beale at Market,56,441,Subscriber,94107
23950,705,9/17/2013 6:51,Yerba Buena Center of the Arts (3rd @ Howard),68,9/17/2013 7:03,Temporary Transbay Terminal (Howard at Beale),55,568,Subscriber,94134
23952,574,9/17/2013 6:58,Howard at 2nd,63,9/17/2013 7:08,Clay at Battery,41,377,Customer,94105
23953,1109,9/17/2013 6:59,Harry Bridges Plaza (Ferry Building),50,9/17/2013 7:18,South Van Ness at Market,66,552,Subscriber,94502
23954,725,9/17/2013 7:04,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 7:16,Steuart at Market,74,632,Subscriber,94070
23955,1357,9/17/2013 7:05,5th at Howard,57,9/17/2013 7:27,Embarcadero at Sansome,60,623,Customer,
23956,1340,9/17/2013 7:05,5th at Howard,57,9/17/2013 7:27,Embarcadero at Sansome,60,575,Customer,
23957,1351,9/17/2013 7:05,5th at Howard,57,9/17/2013 7:28,Embarcadero at Sansome,60,508,Customer,
23958,1275,9/17/2013 7:06,5th at Howard,57,9/17/2013 7:27,Embarcadero at Sansome,60,280,Customer,
23959,996,9/17/2013 7:06,Beale at Market,56,9/17/2013 7:23,San Francisco Caltrain (Townsend at 4th),70,441,Subscriber,94530
23960,711,9/17/2013 7:07,Harry Bridges Plaza (Ferry Building),50,9/17/2013 7:18,Market at Sansome,77,365,Subscriber,94920
23964,319,9/17/2013 7:08,Davis at Jackson,42,9/17/2013 7:13,Spear at Folsom,49,621,Subscriber,94111
23966,610,9/17/2013 7:10,Harry Bridges Plaza (Ferry Building),50,9/17/2013 7:20,San Francisco Caltrain 2 (330 Townsend),69,519,Subscriber,94107
23969,346,9/17/2013 7:11,Post at Kearney,47,9/17/2013 7:17,Spear at Folsom,49,370,Subscriber,94109
23971,350,9/17/2013 7:10,Rengstorff Avenue / California Street,33,9/17/2013 7:16,San Antonio Caltrain Station,29,130,Subscriber,94040
23973,242,9/17/2013 7:12,5th at Howard,57,9/17/2013 7:17,San Francisco Caltrain (Townsend at 4th),70,491,Subscriber,94114
23974,256,9/17/2013 7:14,Washington at Kearney,46,9/17/2013 7:18,Mechanics Plaza (Market at Battery),75,534,Customer,10016
23975,593,9/17/2013 7:15,Market at 4th,76,9/17/2013 7:25,2nd at South Park,64,566,Customer,
23977,668,9/17/2013 7:15,Steuart at Market,74,9/17/2013 7:26,2nd at Townsend,61,577,Subscriber,94549
23979,414,9/17/2013 7:15,Civic Center BART (7th at Market),72,9/17/2013 7:22,San Francisco Caltrain (Townsend at 4th),70,202,Subscriber,94102
23980,388,9/17/2013 7:17,2nd at Folsom,62,9/17/2013 7:23,San Francisco Caltrain (Townsend at 4th),70,550,Subscriber,94105
23984,355,9/17/2013 7:19,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 7:25,Yerba Buena Center of the Arts (3rd @ Howard),68,491,Subscriber,94062
23986,973,9/17/2013 7:19,Spear at Folsom,49,9/17/2013 7:35,Spear at Folsom,49,317,Subscriber,94611
23987,348,9/17/2013 7:20,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 7:25,Townsend at 7th,65,358,Subscriber,94062
23988,951,9/17/2013 7:20,San Francisco Caltrain (Townsend at 4th),70,9/17/2013 7:36,Market at 4th,76,283,Subscriber,94102
23989,269,9/17/2013 7:20,Redwood City Caltrain Station,22,9/17/2013 7:25,Redwood City Medical Center,26,227,Subscriber,94109
23990,326,9/17/2013 7:22,Market at 10th,67,9/17/2013 7:27,Market at 4th,76,378,Subscriber,94103
23991,656,9/17/2013 7:25,Embarcadero at Bryant,54,9/17/2013 7:36,Commercial at Montgomery,45,630,Subscriber,94107
23993,774,9/17/2013 7:25,Grant Avenue at Columbus Avenue,73,9/17/2013 7:38,5th at Howard,57,375,Subscriber,94133
